STATE,District,Dist_Code,TEHSIL,lat,lon,date,Tmax_mean,Tmax_Std,Tmin_Mean,Tmin_Std,IMD_pr_Mean,IMD_pr_std
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-10,33.32,1.35,25.8,0.82,5.23,9.835
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-11,32.77,1.33,25.81,0.69,3.425,4.825
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-12,32.96,1.54,25.73,0.64,4.16,7.065
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-13,32.74,1.47,25.81,0.72,5.705,10.885
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-14,32.57,1.57,25.53,0.78,6.83,10.73
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-15,32.63,1.83,25.47,0.79,5.98,10.655
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-16,33.07,1.82,25.5,0.85,7.235,10.03
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-17,33.17,1.73,25.64,0.98,6.285,13.27
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-18,33.02,1.62,25.63,0.84,2.955,5.435
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-19,32.7,1.6,25.38,0.71,5.46,8.685
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-20,32.61,1.34,25.25,0.73,4.03,6.92
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-21,32.79,1.55,25.51,0.83,4.825,7.745
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-22,32.9,1.69,25.32,0.93,4.235,6.655
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-23,32.92,1.65,25.2,0.87,4.51,6.715
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-24,32.99,1.7,25.4,0.69,4.095,5.925
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-25,33.08,1.68,25.38,0.62,3.89,6.54
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-26,33.38,1.45,25.41,0.65,1.87,4.09
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-27,33.31,1.22,25.56,0.59,2.225,4.39
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-28,33.37,1.23,25.65,0.78,3.57,7.705
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-29,33.43,1.43,25.65,0.68,2.21,3.835
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-30,33.56,1.59,25.6,0.78,2.185,5.705
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,08-31,33.64,1.69,25.43,0.76,3.095,8.095
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-01,33.32,1.79,25.4,0.95,3.875,7.315
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-02,32.98,2.04,25.34,0.98,5.105,10.235
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-03,33.48,2.04,25.48,0.94,4.025,8.215
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-04,33.52,2.04,25.23,0.78,4.7,9.705
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-05,33.53,1.98,25.1,0.84,5.36,10.215
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-06,33.24,1.97,24.99,0.9,2.43,5.08
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-07,33.33,2.01,25.07,0.93,2.985,6.71
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-08,33.36,2.11,25.13,1.11,4.47,10.605
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-09,33.56,2.3,25.12,1.08,4.795,8.705
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-10,33.64,2.22,25.12,0.95,4.49,16.42
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-11,33.19,2.28,25,0.91,4.51,10.63
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-12,33.22,2.24,25.21,0.91,4.89,10.575
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-13,33.23,1.98,25.22,0.87,3.04,7.625
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-14,33.44,1.78,25.12,1,2.895,6.305
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-15,33.05,2.03,24.89,1.03,5.125,10.2
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-16,32.77,2.29,24.66,0.96,4.05,9.95
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-17,32.88,2.28,24.79,0.94,2.43,5.63
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-18,33.32,2.22,24.9,0.96,3.335,10.82
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-19,33.45,2.26,24.74,1.07,2,4.81
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-20,33.59,1.93,24.92,1.07,1.49,5.18
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-21,33.35,2.22,24.62,1,3.775,9.795
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-22,33.23,2.12,24.53,1.04,4.7,13.875
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-23,33.43,1.75,24.36,0.82,1.655,4.175
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-24,33.1,1.89,24.24,0.87,0.685,1.625
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-25,33.13,2.28,23.98,1,0.46,1.23
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-26,33.59,2.05,23.81,0.95,0.605,1.485
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-27,33.79,1.98,23.77,1.03,0.44,1.32
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-28,33.94,2.01,23.66,1.09,0.54,2.28
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-29,34.13,1.87,23.57,1.23,0.66,1.825
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,09-30,34.06,1.49,23.65,1.4,0.325,1.12
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-01,34.13,1.47,23.27,1.31,1.49,5.34
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-02,34.04,1.83,23.34,1.44,0.5,1.45
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-03,33.8,2.4,22.97,1.58,1.1,3.14
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-04,33.6,2.6,22.81,1.41,2.425,7.065
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-05,33.68,2.55,22.65,1.33,3.37,12.105
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-06,33.65,2.67,22.31,1.39,2.62,9.7
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-07,33.52,2.16,22.31,1.49,0.42,1.005
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-08,33.67,1.81,22.22,1.49,0.405,1.745
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-09,34.06,1.59,21.82,1.5,0.36,1.915
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-10,34.09,1.85,21.72,1.46,1.03,5.585
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-11,33.85,1.9,21.19,1.36,0.56,2.065
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-12,33.8,1.82,20.81,1.51,0.55,2.33
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-13,33.8,1.81,20.69,1.46,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-14,33.65,2.45,20.29,1.77,0.035,0.205
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-15,33.69,1.86,20.09,1.73,0.09,0.485
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-16,33.51,1.63,19.82,1.69,0.015,0.095
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-17,33.13,1.61,20,1.88,0.255,1.4
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-18,32.95,1.6,19.7,1.6,0.425,1.615
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-19,32.83,1.6,19.38,1.68,0.51,2.34
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-20,32.96,1.7,19.18,1.66,0.145,0.585
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-21,33,1.78,18.86,1.59,0.01,0.065
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-22,32.92,1.54,18.58,1.45,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-23,32.77,1.71,18.39,1.51,0.01,0.05
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-24,32.48,1.95,17.88,1.6,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-25,32.36,1.72,17.72,1.59,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-26,31.98,1.54,17.46,1.56,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-27,31.82,1.8,17.31,1.44,0.135,0.75
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-28,31.57,2.1,17.01,1.53,0.18,0.725
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-29,31.46,2,16.95,1.58,0.19,0.775
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-30,31.41,2.13,16.72,1.86,0.05,0.23
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,10-31,31.76,1.81,16.91,1.59,0.44,2.39
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-01,31.84,1.33,16.4,1.66,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-02,31.69,1.33,16.11,1.41,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-03,31.41,1.33,15.9,1.63,0,0.01
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-04,31.51,1.28,15.92,1.86,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-05,31.33,1.19,15.86,1.74,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-06,30.93,1.35,15.36,1.82,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-07,30.75,1.38,15.11,1.88,0.05,0.285
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-08,30.56,1.63,15.22,2.03,0.005,0.015
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-09,30.31,1.32,14.85,2.17,0.11,0.595
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-10,30.3,1.17,14.9,2.12,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-11,29.89,1.24,14.62,1.99,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-12,29.9,1.96,14.41,1.84,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-13,29.9,1.52,14.1,1.74,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-14,29.67,1.44,14.08,2.05,0.065,0.37
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-15,29.79,1.4,13.76,2.01,0.005,0.035
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-16,29.35,1.39,13.62,2.2,0.235,1.195
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-17,29.1,1.3,13.46,2.17,0.14,0.765
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-18,28.75,1.47,13.47,2.22,0.23,1.265
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-19,28.57,1.65,13.04,2.13,0.055,0.295
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-20,28.48,1.49,12.81,1.86,0.145,0.655
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-21,28.33,1.4,12.36,1.47,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-22,28.14,1.46,12.04,1.6,0.04,0.165
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-23,28.23,1.62,11.95,1.79,0.07,0.27
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-24,28.17,1.25,11.65,1.71,0.015,0.07
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-25,27.9,1.23,11.92,1.8,0.19,1.05
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-26,27.69,1.36,11.61,1.96,0.16,0.82
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-27,27.49,1.47,11.63,1.89,0.08,0.43
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-28,27.24,1.5,11.53,1.77,0,0.01
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-29,27.21,1.64,11.29,1.61,0.045,0.235
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,11-30,26.88,1.67,11.53,1.9,0.04,0.225
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-01,26.67,1.42,11.23,2.14,0.005,0.02
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-02,26.26,1.43,10.76,2.29,0.09,0.465
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-03,26.31,1.48,10.71,2.27,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-04,26.17,1.74,10.44,2.01,0.08,0.45
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-05,26.12,1.66,10.15,1.86,0.2,1.09
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-06,26.1,1.54,10.17,2.15,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-07,25.85,1.62,10.32,2.11,0.015,0.065
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-08,25.64,1.75,10.28,1.95,0.075,0.4
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-09,25.6,2.03,10.19,2.12,0.08,0.44
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-10,25.43,1.95,9.81,2.17,0.015,0.075
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-11,25.12,1.75,10.04,2.11,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-12,24.87,1.86,10.07,2.37,0.01,0.045
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-13,24.25,2,10.11,2.39,0.145,0.605
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-14,23.95,2.08,9.54,2.09,0.33,1.645
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-15,23.83,2.17,9.07,2.04,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-16,23.89,2.42,8.74,1.99,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-17,23.83,2.54,8.64,1.97,0.005,0.015
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-18,23.34,2.82,8.33,1.89,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-19,23.12,2.52,8.13,2.26,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-20,22.95,2.56,8,2.11,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-21,23.01,2.74,8.07,2.13,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-22,22.95,2.81,8.41,2.19,0,0
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-23,22.69,2.46,8.18,1.83,0.005,0.02
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-24,22.53,2.97,8.5,1.82,0.06,0.32
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-25,22.57,2.65,8.16,1.69,0.045,0.215
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-26,22.17,2.96,7.74,1.6,0.02,0.105
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-27,21.75,3.32,7.7,1.91,0.32,1.74
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-28,21.31,3.27,7.65,2.24,0.05,0.235
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-29,21.33,3.06,7.19,2.05,0.035,0.21
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-30,20.77,3.41,7.42,1.98,0.39,2.11
UTTAR PRADESH,AURAIYA,D682,AURAIYA,26.5,79.5,12-31,20.3,3.11,8.07,2.45,0.265,1.03
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-01,19.49,3,8.73,2.16,0.6543,2.65
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-02,19.57,3.05,8.6,2.04,1.6157,7.02
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-03,19.41,3.27,8.71,2.34,1.0843,4.1657
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-04,19.59,3.16,8.5,2.35,0.2871,1.3957
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-05,19.31,3.75,8.33,2.23,0.0029,0.0171
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-06,19.68,3.49,8.32,2.08,0.0957,0.4957
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-07,19.56,3.48,8.27,2.71,0.3671,1.3143
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-08,19.48,3.4,8.09,2.84,0.1171,0.4686
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-09,19.41,3.3,8.16,2.57,0.6,1.9386
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-10,19.99,3.17,8.13,2.34,0.1986,0.8943
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-11,20,3.1,7.81,1.97,0.0771,0.4286
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-12,20.17,2.84,7.48,1.79,0.3143,1.6014
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-13,20.24,3.17,7.51,1.84,0.1271,0.6757
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-14,20.85,3.24,8.05,1.81,0.0129,0.0629
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-15,20.6,3.08,8.59,1.85,0.52,2.8514
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-16,19.97,3.53,8.61,2.21,1.2171,4.3229
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-17,20.23,3.51,8.61,2.29,0.88,3.9857
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-18,20.04,3.72,8.51,2.56,1.35,4.8029
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-19,20.34,3.63,8.61,2.18,0.6771,2.2729
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-20,20.56,3.28,8.29,1.88,0.2257,0.9257
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-21,20.72,3.06,8.07,1.7,0.5343,2.8643
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-22,20.93,2.88,8.42,1.94,0.1671,0.7914
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-23,21.24,2.79,8.67,2.46,0.4186,1.0971
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-24,21.86,2.53,8.97,2.24,1.0986,3.76
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-25,21.7,2.65,8.6,2.17,0.2943,1.3629
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-26,21.82,2.64,8.56,2.05,0.5243,2.4743
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-27,22.24,2.55,8.88,2.07,0.1786,0.7871
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-28,22.02,2.2,8.79,1.96,0.7543,2.9071
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-29,22.56,2.26,9.06,1.81,0.5014,1.9529
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-30,23.26,2.29,9.01,1.96,0.1729,0.7514
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,01-31,23.09,2.59,9.6,2.32,0.2543,1.0043
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-01,22.96,2.53,9.43,2.16,0.5929,2.4314
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-02,23.37,2.3,9.4,1.74,0.0214,0.1214
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-03,24,1.85,9.64,1.48,0.0457,0.1786
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-04,23.77,2.14,10.13,1.45,0.6057,2.6414
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-05,23.83,2.12,10.45,1.78,1.3143,3.6329
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-06,24.02,2.15,10.23,1.77,0.76,3.1743
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-07,24.38,2.07,10.44,1.99,0.7357,2.2986
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-08,23.82,2.25,10.43,2,1.2029,5.0214
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-09,24.45,2.12,10.24,1.91,0.9943,3.4714
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-10,24.81,2.26,10.06,1.97,0.8414,2.6914
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-11,24.64,2.62,10.79,2.06,0.6729,1.8671
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-12,25.13,2.41,11.03,2.11,1.2843,5.0686
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-13,25.4,2.45,11.25,2.21,0.5429,2.38
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-14,25.73,2.53,11.54,2.13,0.6943,3.4043
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-15,25.63,2.38,12.02,2.18,0.6857,2.6086
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-16,25.82,2.86,12.08,1.57,1.2443,3.4114
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-17,26.52,2.19,12.08,1.8,1.19,5.3843
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-18,26.99,2.11,12.17,2.25,0.0443,0.2471
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-19,27.68,2.21,12.66,2.23,0.3971,2.0329
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-20,27.51,1.87,12.63,2.35,0.3214,1.5429
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-21,27.68,2.31,12.38,2.11,0.1529,0.6457
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-22,27.74,2.68,12.78,1.61,0.4514,1.8829
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-23,27.77,2.45,12.92,1.71,0.3229,1.3557
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-24,28.13,2.73,13.1,1.95,0.1529,0.74
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-25,27.71,2.54,13.35,2.1,1.2186,3.8714
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-26,27.64,2.41,13.21,1.95,0.8329,2.6414
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-27,28.1,2.73,13.09,1.85,0.7629,2.9714
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-28,28.43,2.58,13.1,2.07,0.1929,0.9643
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,02-29,28.49,1.75,13.3,2.17,0,0
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-01,28.3,3.01,13.49,2.15,0.5557,2.04
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-02,28.68,2.82,13.95,1.96,0.5286,2.7229
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-03,29.01,2.92,14.06,1.87,0.7257,2.7714
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-04,29.17,3.02,13.85,1.76,0.4771,2.3043
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-05,29.01,2.73,14.19,2.25,0.0457,0.1743
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-06,29.23,2.25,13.99,1.95,0.3029,1.2329
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-07,29.86,2.51,13.87,1.97,0.73,3.7714
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-08,30,2.01,14.29,2.06,0.2157,1.1457
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-09,30.33,1.97,14.58,2.11,0.0057,0.0329
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-10,29.93,2.84,14.79,1.76,0.3543,1.4286
UTTAR PRADESH,BAHRAICH,D686,BAHRAICH,27.5,81.5,03-11,30.36,2.37,14.91,1.76,0.4229,1.7529
